Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRD01,OUT027,2348.966461
NCZ18,OUT027,5469.015443
FDN49,OUT045,636.2808903
FDR22,OUT035,1903.47938
FDV08,OUT019,-1155.701243
FDY39,OUT046,3027.06076
FDV36,OUT049,2098.728689
FDO60,OUT045,701.0226956
FDU04,OUT027,3422.342832
FDR20,OUT027,2246.468198
FDW19,OUT019,-116.0666718
FDU40,OUT049,3165.348609
FDK15,OUT045,1517.890434
DRF15,OUT035,2505.360631
FDQ25,OUT017,2844.711262
FDI48,OUT019,-1013.769081
FDS49,OUT046,1341.894091
FDV22,OUT046,2599.176028
NCV42,OUT046,1843.857041
FDX26,OUT046,3011.008353
FDI33,OUT018,1188.458602
FDZ14,OUT049,2026.738715
FDG10,OUT013,1019.700675
FDM38,OUT018,581.3365109
FDG26,OUT027,5502.676327
FDH46,OUT035,1724.201562
FDN13,OUT018,1345.951454
FDU57,OUT035,2473.255816
NCI06,OUT046,2938.445745
FDM38,OUT045,819.1221056
NCG42,OUT010,155.0104915
FDL39,OUT045,2800.520736
FDT31,OUT019,1137.038777
FDV59,OUT013,3519.646839
FDB49,OUT035,1707.165719
FDD58,OUT049,1720.105989
DRN59,OUT046,847.711485
FDX48,OUT049,2529.193383
FDQ11,OUT049,4113.788203
FDY12,OUT049,959.6675348
FDQ11,OUT045,3990.39999
DRI11,OUT017,1947.500571
FDY32,OUT027,4058.4576
FDS51,OUT045,940.8253714
FDR19,OUT010,392.7653806
DRB13,OUT018,2743.569027
FDS21,OUT035,1114.007791
FDQ40,OUT045,2738.891068
NCE55,OUT013,2883.532071
FDX43,OUT027,4090.030239
FDS12,OUT049,2099.260865
DRK01,OUT027,2991.345963
FDN25,OUT017,1004.139986
FDB60,OUT046,3177.264985
FDQ13,OUT017,1443.449376
DRK13,OUT045,3061.576201
DRF25,OUT018,342.0255529
NCD42,OUT019,-1224.087362
FDW25,OUT045,1317.440743
NCV29,OUT027,4311.281461
NCK42,OUT035,3477.673435
DRJ13,OUT027,3984.338923
DRD15,OUT017,3760.022148
FDM27,OUT045,2432.709602
FDZ50,OUT018,2662.774814
FDC04,OUT046,3915.958931
FDF50,OUT049,3192.253041
FDP15,OUT045,4009.604993
FDK46,OUT035,4172.34619
FDZ56,OUT018,2419.819543
FDY60,OUT049,2375.87702
FDB10,OUT035,3828.408267
FDR57,OUT045,2419.237157
FDU58,OUT049,3052.409123
FDH02,OUT046,1523.711413
FDP48,OUT013,2979.354798
FDI46,OUT035,4063.583194
FDW56,OUT013,3147.740132
NCM19,OUT010,-111.2453568
FDS50,OUT027,4960.828216
FDK24,OUT013,834.7712155
FDO36,OUT017,2952.450365
FDK45,OUT027,3304.775598
NCL05,OUT045,689.638495
FDL32,OUT018,1553.198055
FDA28,OUT049,2103.929072
FDY36,OUT018,950.7441708
FDP32,OUT018,1771.256223
FDL50,OUT046,2059.867423
DRC24,OUT049,2504.828455
NCS18,OUT017,1813.840471
FDD16,OUT017,1315.521834
NCV18,OUT013,1464.210448
FDX07,OUT046,3005.80797
NCZ05,OUT027,3141.590645
NCI31,OUT013,715.6479121
FDK14,OUT049,1438.821627
NCR06,OUT045,666.8296362
NCF54,OUT049,2838.486987
DRG23,OUT010,493.2563142
FDD53,OUT046,820.3153349
NCM31,OUT027,3698.91853
FDT16,OUT017,4213.827876
FDR40,OUT035,1374.531081
DRG25,OUT017,3014.039575
FDT10,OUT035,1086.571183
FDY32,OUT013,2690.330548
FDN50,OUT035,1594.717952
FDZ35,OUT019,-207.2211917
NCP54,OUT045,1897.085768
NCD07,OUT035,1886.322163
FDS02,OUT018,2852.904657
DRN59,OUT018,542.5561602
DRB24,OUT013,2563.4269
FDP37,OUT027,3487.04418
DRB01,OUT018,2751.349372
FDR47,OUT046,3189.181361
NCM31,OUT010,357.05671
NCF06,OUT027,5547.229693
NCV17,OUT027,3540.93396
FDS10,OUT049,2923.908948
FDN52,OUT035,1501.475187
FDZ48,OUT013,1906.591518
FDJ48,OUT049,4011.28994
DRB13,OUT027,4479.094162
FDV59,OUT017,3518.09077
FDL32,OUT035,1875.470138
FDZ12,OUT035,2354.62423
NCR06,OUT027,2163.013108
FDP51,OUT017,2003.970313
FDY22,OUT013,2361.872399
FDZ38,OUT049,2799.585262
NCO54,OUT035,993.2879609
FDR23,OUT035,2867.971381
FDM38,OUT049,992.3045253
FDS25,OUT013,1892.095179
FDZ22,OUT013,1447.093689
FDZ20,OUT019,2130.563913
FDD45,OUT010,-366.0765467
FDN03,OUT049,4013.297269
NCW30,OUT046,4165.098021
FDY24,OUT027,2387.376467
FDJ26,OUT019,1465.907728
FDM15,OUT049,2511.625364
NCW54,OUT027,2418.949107
FDA23,OUT045,1562.975977
FDA39,OUT019,-1218.927438
FDZ12,OUT017,2385.745609
NCB42,OUT046,1945.412326
FDL16,OUT046,867.9403816
FDO24,OUT019,662.0207164
NCP42,OUT046,3148.23185
FDR19,OUT018,2081.57372
DRL01,OUT045,3634.013515
FDV37,OUT046,3238.402934
FDI41,OUT010,436.8270293
FDF58,OUT049,1114.499509
NCF43,OUT018,1999.674698
FDN02,OUT049,3346.10158
NCP41,OUT035,1819.532571
NCY17,OUT027,2228.327546
FDL58,OUT027,5643.092878
NCA30,OUT027,4443.836752
FDE46,OUT018,2134.890867
FDY38,OUT035,3740.817145
NCH29,OUT027,3013.582188
FDO20,OUT045,3950.555288
FDP44,OUT018,1394.149134
FDM02,OUT027,2906.947894
FDJ14,OUT027,2763.419205
FDH04,OUT010,-467.1401137
DRK23,OUT046,4079.635601
NCW05,OUT046,1806.060126
FDF12,OUT049,2425.590311
FDL51,OUT019,1476.268035
FDN03,OUT018,3672.352358
DRJ37,OUT049,2484.640016
FDM12,OUT019,1101.781366
FDA16,OUT045,3451.1723
NCB07,OUT017,3202.12163
NCI17,OUT019,-321.716746
FDR51,OUT046,2467.03154
FDJ55,OUT045,3503.997729
NCZ17,OUT013,747.2610092
FDU25,OUT013,1068.962707
NCG18,OUT045,1617.930108
DRM11,OUT017,4181.150428
FDH16,OUT035,1569.369588
FDZ04,OUT018,750.2135634
NCX53,OUT035,2357.24465
FDX38,OUT027,2270.792668
FDX09,OUT046,2897.536692
NCW05,OUT018,1469.783422
NCS41,OUT017,3016.168277
FDI26,OUT046,2908.388716
NCZ41,OUT027,3478.812575
NCK06,OUT046,2051.635818
FDX23,OUT027,3020.911273
NCA42,OUT046,2594.467364
FDC20,OUT049,983.4193715
DRC49,OUT018,2028.707833
FDX01,OUT013,1963.552978
FDC08,OUT045,3521.606205
FDC02,OUT017,4170.257945
FDK10,OUT045,2787.04829
DRC24,OUT013,2525.057352
FDW16,OUT019,-394.2388961
NCU06,OUT018,3355.851043
DRA59,OUT045,2868.374679
FDR24,OUT019,-425.3198176
DRL35,OUT018,464.301452
FDA49,OUT013,1490.582705
NCC55,OUT046,712.0035986
DRD24,OUT019,395.2326926
NCE55,OUT049,2892.868485
FDT33,OUT045,2622.879903
NCT53,OUT013,2697.046542
FDS26,OUT046,4190.97856
FDL22,OUT018,1213.887881
FDP44,OUT017,1769.327562
FDC52,OUT018,2118.306284
FDI53,OUT010,646.6131349
FDZ23,OUT046,3054.497368
NCT18,OUT013,2985.619531
FDR13,OUT046,1959.416947
FDB09,OUT010,93.91299967
FDZ60,OUT013,1836.64933
FDB11,OUT046,3655.395183
FDC10,OUT018,1655.2046
FDW56,OUT035,3160.188684
FDK14,OUT027,2824.065437
DRE27,OUT027,3013.582188
FDA38,OUT017,3889.014041
FDT11,OUT045,2936.26908
FDP15,OUT035,4143.885689
FDV27,OUT035,1506.635112
FDS36,OUT027,3214.072338
FDY40,OUT027,2266.616179
NCF19,OUT049,923.9184065
FDF53,OUT045,2834.754253
FDS14,OUT027,3954.322353
FDE56,OUT046,1135.792757
FDZ19,OUT035,2908.96135
FDZ46,OUT013,1887.426972
FDR16,OUT046,3454.372858
FDG29,OUT018,446.6929756
NCE30,OUT017,3478.778244
FDZ40,OUT046,966.3430707
FDG58,OUT018,2210.525155
DRH03,OUT013,1619.615055
FDZ47,OUT045,1544.343607
FDV04,OUT018,2243.694321
FDZ10,OUT018,1754.67164
FDG46,OUT017,1904.994991
NCF07,OUT045,1545.859218
FDY44,OUT035,3172.55632
FDB21,OUT013,3915.958931
FDS20,OUT035,2981.443042
FDS49,OUT049,1382.351884
FDX55,OUT027,4934.45596
NCQ02,OUT018,2696.927416
FDR25,OUT013,4261.452923
DRG39,OUT045,839.3510022
FDB46,OUT046,3462.193661
NCC30,OUT018,2579.892357
FDE58,OUT035,2005.526382
FDC05,OUT019,1256.694256
FDY15,OUT046,2588.283546
FDG14,OUT046,2473.747534
FDL08,OUT049,3930.414812
FDQ47,OUT013,670.0301944
FDN12,OUT035,1855.241242
FDW10,OUT013,2916.209519
FDD02,OUT035,1974.405003
FDX35,OUT010,1718.433437
FDT35,OUT046,2781.525526
DRN47,OUT019,984.2141317
FDB11,OUT010,1661.431519
FDN20,OUT045,2620.259483
FDB59,OUT035,3245.651104
FDJ58,OUT045,2689.177777
FDU60,OUT046,2769.568692
FDS03,OUT049,1174.121847
FDU40,OUT019,1173.771341
DRH15,OUT049,854.5083943
FDD04,OUT027,3756.493081
FDQ01,OUT046,4087.375488
FDF28,OUT035,2084.764526
FDD22,OUT010,-98.26462947
FDY19,OUT046,1974.937179
FDN33,OUT035,1588.985394
FDV36,OUT035,2106.509034
FDW01,OUT010,521.2655556
FDJ28,OUT049,3136.84765
FDB17,OUT035,2931.157118
FDM40,OUT049,2333.903616
FDV46,OUT045,2176.322344
FDQ44,OUT049,2003.39768
NCD42,OUT046,722.3639057
DRH37,OUT046,2692.378335
FDR10,OUT018,2335.913192
NCD06,OUT027,2239.179571
FDI53,OUT046,2651.469282
FDG16,OUT035,3510.350883
DRB25,OUT046,1810.728333
FDY09,OUT046,2869.035732
FDX48,OUT045,2380.908067
FDC03,OUT010,1202.998041
FDT47,OUT035,1635.094829
FDW44,OUT027,4175.533117
FDT24,OUT017,1319.617408
FDT12,OUT019,1705.299602
NCS38,OUT035,1907.574953
FDO39,OUT035,2988.159036
FDA13,OUT046,745.7049402
FDO48,OUT035,3580.784789
DRJ01,OUT017,2620.347903
FDD53,OUT018,412.4594584
NCT05,OUT049,4125.745037
FDQ51,OUT045,705.1182691
FDU60,OUT013,2746.227658
FDC59,OUT046,1115.523402
FDP36,OUT035,954.999328
NCM19,OUT017,1876.494032
FDL16,OUT035,836.8190023
FDE50,OUT018,2718.712382
NCR18,OUT013,835.3438489
NCD30,OUT035,1662.571895
FDH31,OUT013,1700.409268
FDD56,OUT019,863.4538437
FDC47,OUT049,3718.089202
FDZ21,OUT045,1473.337068
FDM01,OUT049,1738.206183
FDF24,OUT013,1432.597351
FDW23,OUT017,746.7288336
FDY52,OUT018,745.5858143
DRH37,OUT027,4060.505387
DRO47,OUT027,3284.546701
FDR25,OUT049,4289.462164
FDQ24,OUT027,5423.929901
DRJ51,OUT018,3381.77204
NCU06,OUT035,3723.249126
NCV18,OUT018,1064.134916
NCC06,OUT027,3503.137045
FDZ01,OUT018,1415.401924
FDT14,OUT017,2015.354514
FDD11,OUT019,2092.72654
FDN09,OUT017,3937.703439
NCO18,OUT010,914.9572277
FDZ50,OUT045,2856.990478
FDS44,OUT013,3870.341213
FDI36,OUT045,3076.112998
FDA26,OUT010,1546.403789
NCY53,OUT049,1895.699035
FDF32,OUT049,3244.62721
FDF59,OUT010,114.1014384
FDB20,OUT046,1328.421646
DRH11,OUT035,1032.189685
FDT03,OUT049,3033.285036
NCH06,OUT035,3958.915771
FDR55,OUT049,3066.373286
FDI10,OUT035,2815.145952
FDZ12,OUT045,2197.0025
FDM12,OUT049,3065.349393
DRB25,OUT045,1671.779431
NCS41,OUT013,2986.602967
NCT53,OUT049,2676.817645
NCD55,OUT013,764.2968522
FDY08,OUT049,2342.748312
NCP55,OUT049,990.1758229
FDA33,OUT013,2444.263139
FDQ33,OUT013,2456.139057
FDE45,OUT027,4313.329248
FDT26,OUT013,2024.690928
NCV53,OUT049,3861.536975
FDK60,OUT027,3037.455398
NCJ29,OUT046,1440.828956
FDI15,OUT045,4124.06009
FDX21,OUT013,1863.59422
FDV49,OUT019,2264.183555
DRO59,OUT046,1339.354586
FDZ14,OUT045,1904.906571
FDP32,OUT027,3480.328186
FDC33,OUT017,3234.266903
FDT14,OUT010,41.61974608
NCN54,OUT027,2740.650804
FDR57,OUT027,3935.649525
DRK12,OUT046,646.7296177
FDX52,OUT049,3175.217198
FDX08,OUT010,939.2816977
FDP10,OUT010,-203.9559456
NCP50,OUT045,1224.689696
NCL06,OUT013,4186.310353
FDP25,OUT013,3556.460318
FDE53,OUT013,1769.246647
FDL27,OUT017,1175.677916
FDC35,OUT049,3381.891166
DRJ47,OUT010,814.4258362
FDD16,OUT018,971.4647851
NCN42,OUT049,2429.234625
FDC38,OUT027,3586.551678
NCO07,OUT045,3300.395442
FDQ20,OUT049,743.5762379
FDI32,OUT046,1905.486709
FDN20,OUT010,799.4782377
DRJ51,OUT027,5090.844003
FDU08,OUT045,1517.890434
DRN37,OUT019,770.2515371
FDD05,OUT010,44.19970842
FDW15,OUT046,2456.179515
FDI52,OUT046,2077.024639
DRM11,OUT049,4213.827876
NCO06,OUT045,497.9121259
FDU38,OUT049,3106.258446
FDU59,OUT018,2304.791813
FDJ10,OUT046,2300.73445
FDM13,OUT049,2210.152563
NCJ30,OUT019,779.0153175
FDM45,OUT018,1685.793804
FDP36,OUT045,778.7047704
NCD30,OUT010,-336.0599764
FDN48,OUT017,1602.006579
FDY32,OUT049,2651.428824
FDU47,OUT046,2345.86045
FDF17,OUT019,1249.446087
FDP34,OUT017,2585.171408
FDA47,OUT049,2688.774479
DRD27,OUT027,3054.531699
FDW38,OUT045,841.3987889
FDZ15,OUT019,35.20190433
FDZ03,OUT027,4433.516902
NCN19,OUT049,3081.4018
FDG02,OUT035,3102.65459
FDS31,OUT035,2981.4835
FDW43,OUT019,1714.595558
FDZ47,OUT010,-298.2226034
FDO57,OUT017,2647.333251
NCL07,OUT013,751.8887583
NCV42,OUT013,1865.642007
FDP40,OUT017,1894.142966
FDP48,OUT019,1039.127805
FDH21,OUT017,2638.037295
NCP02,OUT049,1072.566562
FDK24,OUT049,853.4440431
FDC41,OUT045,1167.19606
FDF08,OUT017,1483.826253
FDO49,OUT017,953.443259
FDS56,OUT027,5577.246264
FDX46,OUT018,733.1777204
FDQ07,OUT013,3573.004444
FDC32,OUT010,-418.9424336
FDT21,OUT019,2024.340421
FDG58,OUT045,2414.077233
FDW14,OUT049,1479.690222
DRA12,OUT027,3697.362461
FDV27,OUT013,1520.639733
DRD25,OUT013,1891.522546
DRF48,OUT027,4418.980106
FDX24,OUT017,1584.357645
DRJ51,OUT046,3719.604813
FDE45,OUT045,2800.029018
FDE14,OUT046,1716.993851
FDG53,OUT045,2148.313102
FDT08,OUT046,2459.783371
DRC27,OUT027,5361.808516
FDG20,OUT035,2892.336309
FDC21,OUT046,1828.33681
FDV31,OUT018,2548.811436
FDB58,OUT045,2194.954713
FDV23,OUT046,2081.652388
FDA25,OUT019,-238.3425709
FDC15,OUT046,2611.092405
FDU47,OUT049,2300.73445
FDE23,OUT013,867.9403816
FDS08,OUT013,2897.536692
FDW03,OUT027,3142.082363
FDJ60,OUT018,2332.228421
FDM34,OUT017,2154.134081
FDW33,OUT013,1784.807336
FDZ40,OUT013,988.1280362
FDE33,OUT018,1044.519111
NCC06,OUT010,136.3781217
FDU11,OUT046,2000.817718
FDL44,OUT017,2678.946348
NCZ29,OUT017,2121.04583
FDG28,OUT010,1959.792182
FDL12,OUT018,717.0848552
FDD52,OUT017,1838.164941
FDO15,OUT013,1266.259803
NCN29,OUT027,2285.821182
FDW36,OUT013,1819.573029
FDB21,OUT046,3877.057207
FDZ28,OUT013,2147.99072
FDY10,OUT035,1926.247781
DRG39,OUT017,968.9634908
FDN28,OUT013,1740.786145
FDV15,OUT035,1768.263211
DRI13,OUT035,3529.515428
FDH20,OUT046,1637.183074
FDY51,OUT013,3570.424481
FDE16,OUT013,3376.158608
FDX40,OUT018,368.4382675
FDC48,OUT018,1044.438195
FDS14,OUT046,2569.078543
FDX56,OUT017,3391.22758
FDI10,OUT046,2805.809538
FDI14,OUT013,2357.776826
DRM48,OUT013,701.1111158
NCH07,OUT027,3987.491519
FDY26,OUT013,3421.735868
FDD02,OUT027,3370.541296
FDM12,OUT046,3070.0176
DRF01,OUT010,412.9942771
FDV36,OUT046,2111.177241
DRI59,OUT013,3620.669948
FDV03,OUT018,2226.61802
FDO39,OUT017,2989.715105
NCB07,OUT018,2868.957064
FDH38,OUT027,3323.36751
FDZ13,OUT035,911.9615726
NCZ30,OUT046,2045.943718
NCA06,OUT035,693.8629466
FDB04,OUT049,1493.162667
FDN50,OUT013,1590.049745
NCG06,OUT049,4138.153131
NCY17,OUT018,491.2463422
FDC23,OUT046,2924.481582
FDK33,OUT049,3445.56862
FDR03,OUT049,3382.423341
FDZ07,OUT045,981.2831645
FDO38,OUT013,1364.211232
FDS59,OUT046,1825.716389
DRM11,OUT019,2212.914195
FDX52,OUT027,4543.34425
DRJ35,OUT018,714.9966106
NCP53,OUT046,3867.801709
FDW15,OUT019,481.7190056
DRI47,OUT045,2235.372049
DRZ11,OUT035,2057.28746
FDS02,OUT013,3196.961706
DRD49,OUT018,3496.759312
FDW38,OUT049,958.5627259
FDR21,OUT019,935.5247339
FDE40,OUT013,1134.236688
FDI02,OUT045,1723.540509
FDQ04,OUT045,614.9876426
FDY14,OUT017,4271.321513
NCT54,OUT046,1646.02777
DRD25,OUT017,1883.742201
DRE01,OUT045,3762.473232
FDJ12,OUT010,1404.512084
NCZ05,OUT049,1757.902904
DRB25,OUT019,-141.9472108
NCC31,OUT045,2445.198612
FDM16,OUT045,1174.484687
DRG11,OUT049,1791.52333
FDV24,OUT027,3832.578629
FDV43,OUT046,835.3033911
FDG05,OUT018,2205.324773
FDV23,OUT010,76.79624107
FDI58,OUT018,1222.651661
FDQ11,OUT017,4157.358134
FDC05,OUT027,4591.501472
FDF40,OUT013,3998.800931
FDU02,OUT018,3337.710391
FDT32,OUT013,3045.120496
NCF06,OUT017,4203.999745
FDT46,OUT013,940.9947073
FDR58,OUT010,-426.7227785
FDY04,OUT046,2668.545583
FDT58,OUT045,2595.894555
FDE46,OUT049,2508.513226
DRH11,OUT017,1015.072926
DRI51,OUT046,2804.785645
FDC35,OUT017,3342.989442
FDP45,OUT035,4071.363539
FDC45,OUT017,2774.196441
FDU01,OUT045,2863.706472
FDJ53,OUT010,31.75115671
FDJ46,OUT017,2844.138629
FDX07,OUT013,3022.924729
NCI30,OUT049,4002.485702
FDE47,OUT027,3446.667302
FDV48,OUT045,1216.949809
FDN16,OUT019,-238.3425709
FDM52,OUT013,2417.809966
FDA32,OUT027,4900.2629
FDH05,OUT017,3748.105772
FDW25,OUT010,-495.5601573
FDQ09,OUT046,1917.93526
NCM17,OUT010,-1136.875308
DRM59,OUT046,2542.17411
FDV47,OUT027,2823.492804
DRE15,OUT035,1297.340724
FDS25,OUT010,-156.3308989
NCZ05,OUT018,1416.957993
NCV05,OUT019,573.4057011
DRM37,OUT046,3201.589455
FDV58,OUT027,4541.215548
FDN22,OUT027,5450.383073
NCO06,OUT049,647.7535111
FDT56,OUT019,-908.6099406
FDM02,OUT013,1513.923739
FDA09,OUT046,2952.450365
NCC06,OUT035,2111.668959
NCL54,OUT049,2883.040353
NCB55,OUT017,1064.786218
FDB12,OUT017,1779.155694
NCA54,OUT049,2927.021086
NCS38,OUT049,1944.920608
FDC02,OUT049,4182.706497
FDK44,OUT019,867.6303328
FDE16,OUT035,3368.378263
NCS05,OUT035,2202.863936
FDZ59,OUT045,2593.846768
FDI20,OUT017,3454.945491
FDQ14,OUT046,2489.348681
FDF53,OUT017,2962.810672
FDW25,OUT017,1465.726059
NCQ43,OUT010,-167.7150995
FDX52,OUT013,3134.759405
FDE28,OUT045,3552.646669
FDN15,OUT017,2296.598418
FDO28,OUT017,1999.261649
FDQ33,OUT045,2351.423672
FDM22,OUT010,-1006.859522
FDJ03,OUT017,898.4891275
FDI16,OUT045,832.5945507
FDI09,OUT027,5260.785406
FDX55,OUT013,3532.095391
FDS23,OUT027,3513.497352
DRC12,OUT045,2982.378515
FDH41,OUT049,3501.546645
FDN01,OUT013,2863.303174
FDV55,OUT045,2235.863766
NCJ19,OUT013,1019.700675
NCY29,OUT010,-979.9550892
FDP03,OUT018,1700.78186
FDZ52,OUT045,1718.380584
FDH31,OUT010,-276.4376379
FDQ19,OUT018,3546.472603
FDS15,OUT035,1789.967261
FDN32,OUT017,2982.958653
FDH32,OUT049,1676.084798
FDF33,OUT017,1847.541813
FDJ22,OUT046,3104.702377
FDG56,OUT010,-879.4236978
FDC05,OUT046,3190.696972
FDK09,OUT013,3681.76744
NCV29,OUT045,2748.187024
NCC43,OUT019,2063.201688
NCA42,OUT049,2582.018812
FDC10,OUT046,1986.813097
FDC16,OUT013,1506.67557
NCL17,OUT013,2331.815371
FDA51,OUT035,1922.11175
FDW01,OUT017,2515.22922
NCF30,OUT045,1988.321204
FDN49,OUT013,793.9026203
FDY20,OUT045,1397.211062
FDC15,OUT045,2434.797847
FDY24,OUT046,972.5673466
NCG43,OUT017,1612.366886
FDA48,OUT013,3612.930061
NCF55,OUT017,715.1561943
FDL38,OUT049,1538.780385
NCQ29,OUT018,3816.864483
FDC34,OUT017,2582.591445
FDP36,OUT027,2326.238518
FDN50,OUT010,-393.0214368
FDO23,OUT049,1612.326428
FDT56,OUT013,1048.73381
FDT13,OUT027,4452.149272
FDZ03,OUT013,3062.277713
FDQ03,OUT010,1812.127461
FDU44,OUT045,2513.012097
FDD03,OUT049,3737.705007
NCH30,OUT013,1889.966477
FDS60,OUT010,946.0381491
FDG08,OUT046,2814.122059
FDX38,OUT017,882.43672
FDD22,OUT017,1909.703656
FDW51,OUT013,3433.120068
FDL09,OUT017,2779.969457
FDZ60,OUT045,1679.0276
NCH07,OUT046,2619.364467
NCQ41,OUT049,3207.854189
FDW04,OUT049,2136.525604
FDI08,OUT027,5393.381155
FDR19,OUT019,457.3945355
FDV13,OUT046,1482.270184
FDB52,OUT017,4136.637519
FDZ48,OUT027,3256.045742
NCO14,OUT049,853.9762187
FDZ50,OUT013,3014.612208
FDN27,OUT019,-14.55184471
FDQ60,OUT013,2039.719442
FDR49,OUT017,863.7638925
DRJ35,OUT027,2489.42347
DRI49,OUT017,1420.680975
FDB47,OUT017,3411.416018
FDP37,OUT010,117.1731185
FDR26,OUT049,2884.555964
FDY31,OUT019,432.9891499
FDC11,OUT045,1392.051137
DRP47,OUT035,4039.709984
NCY54,OUT018,2453.972145
FDR27,OUT046,2204.420005
FDQ21,OUT019,77.17530856
NCQ29,OUT035,4220.052152
FDJ02,OUT046,2430.790694
FDE21,OUT018,1567.12176
FDM39,OUT046,2915.636886
FDZ01,OUT017,1726.781525
NCB19,OUT018,1132.029317
FDU03,OUT046,2970.550559
FDP27,OUT049,3065.841111
DRF01,OUT045,2261.784763
FDM03,OUT049,1818.508678
FDV01,OUT046,2566.006862
FDS16,OUT046,2415.76218
FDO45,OUT035,1530.508322
NCX06,OUT035,2957.61029
FDP13,OUT046,748.7766203
NCR38,OUT018,3719.526145
FDA01,OUT013,1038.865221
FDT26,OUT017,1979.564928
FDD44,OUT027,5538.957631
FDB26,OUT013,980.879867
FDP45,OUT019,2062.669512
NCP55,OUT046,1022.853271
FDT23,OUT017,1353.318749
FDO51,OUT045,643.4886017
FDA44,OUT046,1034.237472
NCJ31,OUT018,3524.19592
FDX37,OUT045,1546.923569
NCD18,OUT049,3711.824468
FDN40,OUT027,3916.525438
FDL33,OUT017,3176.200634
DRF48,OUT035,3075.750158
FDW08,OUT035,1778.58306
FDX39,OUT018,3104.664167
FDB38,OUT049,2654.089702
FDY46,OUT018,2686.567109
NCB06,OUT049,2608.963702
FDA34,OUT035,2831.730535
FDA35,OUT045,1874.276909
FDQ07,OUT035,3552.775547
FDU32,OUT045,1899.706188
FDU26,OUT013,2028.335241
FDU13,OUT010,429.0466845
FDO09,OUT035,4245.932691
FDW03,OUT019,-234.7387152
FDB38,OUT013,2641.64115
FDL26,OUT010,559.0624707
NCN43,OUT045,1923.53894
FDH08,OUT045,3596.748776
NCC31,OUT019,617.4673498
FDH14,OUT035,2314.73907
FDL40,OUT017,1674.528729
FDD20,OUT035,2055.199216
NCV53,OUT035,3884.87801
FDD16,OUT045,1142.339414
FDP24,OUT035,2011.178025
FDQ25,OUT045,2690.20167
FDM38,OUT035,967.4074219
NCT18,OUT010,943.417729
FDM34,OUT049,2205.484356
DRH37,OUT010,738.8724637
NCE07,OUT013,2374.361409
FDG12,OUT013,1993.037373
FDB59,OUT010,1236.12675
FDS10,OUT018,2578.29583
FDN21,OUT010,662.1738245
FDM02,OUT045,1374.974837
FDO44,OUT049,1890.53911
NCN17,OUT017,1735.134503
FDH16,OUT018,1220.644332
FDL44,OUT046,2638.488555
FDY47,OUT017,2138.081673
DRI39,OUT046,998.4478856
NCX54,OUT018,1414.829291
FDE59,OUT046,706.8436739
FDO46,OUT045,2935.204729
DRE13,OUT046,1512.36767
FDW14,OUT013,1523.260153
FDF35,OUT046,1820.064747
FDO50,OUT019,-428.4724133
DRF49,OUT017,1931.448163
FDT60,OUT049,2100.857391
FDP38,OUT045,756.9198049
FDA31,OUT027,4204.525794
FDY52,OUT010,-877.8676288
FDD03,OUT027,5127.617024
FDN52,OUT018,1118.516414
FDU20,OUT010,9.966191223
FDD22,OUT035,1855.241242
NCB55,OUT019,-925.2349814
FDN27,OUT045,1850.525073
FDD16,OUT013,1334.194662
FDW48,OUT046,1371.418943
DRN35,OUT045,544.553737
FDX25,OUT049,2954.98987
DRD49,OUT049,3822.143533
FDE21,OUT019,-57.05742452
FDN44,OUT035,2612.07584
DRC01,OUT049,882.9284378
NCK30,OUT046,4069.767012
FDU39,OUT013,1057.005873
FDB49,OUT013,1679.156478
FDS12,OUT045,1957.199824
FDR57,OUT018,2231.245769
FDX22,OUT027,4770.698374
FDC60,OUT013,1548.648974
NCE42,OUT049,3762.069935
NCK42,OUT049,3507.238745
DRE01,OUT017,3921.651031
FDE57,OUT018,1988.290498
DRK59,OUT019,1808.862215
FDB10,OUT027,5184.086767
FDQ25,OUT046,2844.711262
FDY26,OUT017,3415.511592
FDG28,OUT049,3933.52695
FDM14,OUT049,1829.892878
NCH29,OUT049,1679.688654
FDD48,OUT049,1930.915988
FDC17,OUT045,3272.958834
DRH49,OUT027,2800.192227
FDN44,OUT018,2285.13555
FDC29,OUT045,1773.294258
DRK01,OUT019,-380.8069088
FDD48,OUT017,1920.023505
FDB59,OUT013,3237.870759
FDY45,OUT010,2084.607586
FDX60,OUT035,1356.390429
FDT09,OUT010,195.4278267
DRB24,OUT018,2180.468127
FDL13,OUT035,3750.153559
FDN16,OUT035,1739.230076
FDK57,OUT013,2029.359135
FDO22,OUT027,2768.087412
FDC57,OUT010,1175.029258
FDZ13,OUT027,2289.425038
FDW27,OUT013,2553.558311
FDX10,OUT049,708.9319185
FDY08,OUT018,1976.906297
FDA49,OUT017,1482.80236
FDC32,OUT018,1260.529492
FDO04,OUT035,976.1712023
NCZ54,OUT013,2639.512448
FDY40,OUT045,742.4234664
FDW36,OUT045,1671.287713
FDE11,OUT017,2997.987167
DRE37,OUT045,2941.429004
NCK19,OUT017,3148.23185
FDT19,OUT035,2864.407983
FDE56,OUT045,956.3860611
FDZ57,OUT010,120.2852565
FDB35,OUT035,1591.114096
FDF09,OUT010,-1300.632893
FDO34,OUT046,2769.076974
FDA55,OUT046,3648.67919
NCM18,OUT035,1089.110688
FDJ20,OUT019,78.15874414
